ReportDate,API_WELLNO,FileNo,Company,WellName,Quarter,Section,Township,Range,County,FieldName,Pool,Oil,Wtr,Days,Runs,Gas,GasSold,Flared,Lat,Long
2015-06-01,33011004680000,13555,"CONTINENTAL RESOURCES, INC.",WEIGUM     33-1,NWSE,1,130,104,BOW,MEDICINE POLE HILLS,RED RIVER,0,0,0,0,0,0,0,46.108559,-103.626808
2015-06-01,33011015090000,22856,"CONTINENTAL RESOURCES, INC.",WMPHU  11-9H,NWNW,9,130,104,BOW,MEDICINE POLE HILLS,RED RIVER,549,1175,30,561,48,9,39,46.1034436593747,-103.697860650205
2015-06-01,33011014260000,16757,"CONTINENTAL RESOURCES, INC.",BEULAH  21-5 SH,NENW,5,129,104,BOW,MEDICINE POLE HILLS,RED RIVER B,455,2959,30,450,28890,4254,24636,46.0302618691691,-103.713744055637
2015-06-01,33011005250000,13888,"CONTINENTAL RESOURCES, INC.",DARYL     1-1F,NENE,1,129,105,BOW,MEDICINE POLE HILLS,RED RIVER B,576,2167,30,707,29,0,29,46.03108,-103.743706
2015-06-01,33011014140000,16630,"CONTINENTAL RESOURCES, INC.",DROMEDARY   21-8 SH,NENW,8,129,104,BOW,MEDICINE POLE HILLS,RED RIVER B,1487,4960,30,1495,34450,5073,29377,46.0164803226592,-103.713044612364
2015-06-01,33011014660000,17322,"CONTINENTAL RESOURCES, INC.",GRAHAM   43-35SH,NESE,35,130,104,BOW,MEDICINE POLE HILLS,RED RIVER B,882,6315,30,893,22610,3329,19281,46.0361249564235,-103.643698508768
2015-06-01,33011005530000,13923,"CONTINENTAL RESOURCES, INC.",HOLECEK     1-20,SWSW,20,129,104,BOW,MEDICINE POLE HILLS,RED RIVER B,324,6220,30,434,0,0,0,45.975083,-103.720689
2015-06-01,33011001440000,4577,"CONTINENTAL RESOURCES, INC.",HOLECEK  1-17,NENE,17,129,104,BOW,MEDICINE POLE HILLS,RED RIVER B,0,0,0,0,0,0,0,46.001299,-103.703728
2015-06-01,33011014100000,16533,"CONTINENTAL RESOURCES, INC.",HOLECEK  12-17NH,SWNW,17,129,104,BOW,MEDICINE POLE HILLS,RED RIVER B,1371,4943,30,1333,53012,7806,45206,45.9987416310353,-103.719662955761
2015-06-01,33011001470000,4662,"CONTINENTAL RESOURCES, INC.",HOLECEK  1-8,SESE,8,129,104,BOW,MEDICINE POLE HILLS,RED RIVER B,0,0,0,0,0,0,0,46.00572,-103.705508
2015-06-01,33011014490000,17002,"CONTINENTAL RESOURCES, INC.",MARSHA   34-34SH,SWSE,34,130,104,BOW,MEDICINE POLE HILLS,RED RIVER B,331,4484,30,327,17012,2505,14507,46.0330097693988,-103.668958675794
2015-06-01,33011004990000,13830,"CONTINENTAL RESOURCES, INC.",NJOS     1-11,SWSW,11,129,104,BOW,MEDICINE POLE HILLS,RED RIVER B,505,3230,30,504,4099,604,3495,46.003929,-103.658318
2015-06-01,33011003120000,7839,"CONTINENTAL RESOURCES, INC.",STATE OF NORTH DAKOTA  1,SWNW,16,129,104,BOW,MEDICINE POLE HILLS,RED RIVER B,443,3385,30,324,0,0,0,45.9975188405402,-103.698760838396
2015-06-01,33011013870000,16388,"CONTINENTAL RESOURCES, INC.",ALBERT  24-30NH,SESW,30,130,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,2466,5546,30,2529,31745,6112,25633,46.0470450679478,-103.732544602911
2015-06-01,33011014270000,16762,"CONTINENTAL RESOURCES, INC.",BEULAH   21-5NH,NENW,5,129,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,809,5748,30,805,40615,5981,34634,46.0302246203043,-103.714532069585
2015-06-01,33011014260000,16757,"CONTINENTAL RESOURCES, INC.",BEULAH  21-5 SH,NENW,5,129,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,202,1330,30,200,12990,1913,11077,46.0302618691691,-103.713744055637
2015-06-01,33011014650000,17305,"CONTINENTAL RESOURCES, INC.",BOYCE   22-20SH,SENW,20,130,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,1973,5781,30,2028,36750,7076,29674,46.0718289975016,-103.716466263347
2015-06-01,33011005150000,13867,"CONTINENTAL RESOURCES, INC.",CLAYTON  1-7 RH,NENE,7,130,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,908,4384,30,931,4500,866,3634,46.103459599433,-103.723282222171
2015-06-01,33011006640000,14054,"CONTINENTAL RESOURCES, INC.",FRONTIER     1-27,SWSW,27,130,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,522,5335,30,511,219,32,187,46.048305,-103.678035
2015-06-01,33011014660000,17322,"CONTINENTAL RESOURCES, INC.",GRAHAM   43-35SH,NESE,35,130,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,295,2105,30,299,7534,1109,6425,46.0361249564235,-103.643698508768
2015-06-01,33011005120000,13861,"CONTINENTAL RESOURCES, INC.",HORSE CREEK RANCH     1-25,SWSW,25,130,105,BOW,MEDICINE POLE HILLS,WEST RED RIVER,569,2206,30,620,30,0,30,46.047222,-103.76217
2015-06-01,33011014160000,16641,"CONTINENTAL RESOURCES, INC.",JORGENSEN   21-4 NH,NENW,4,129,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,248,6451,30,246,18851,2776,16075,46.0295685645431,-103.69491278167
2015-06-01,33011014170000,16642,"CONTINENTAL RESOURCES, INC.",JORGENSEN  21-4 SH,NENW,4,129,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,685,5244,30,707,46589,6860,39729,46.0295677968567,-103.694124751576
2015-06-01,33011014500000,17004,"CONTINENTAL RESOURCES, INC.",MARSHA   34-34NH,SWSE,34,130,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,1060,6080,30,1035,14074,2072,12002,46.0330097693988,-103.669746898777
2015-06-01,33011014490000,17002,"CONTINENTAL RESOURCES, INC.",MARSHA   34-34SH,SWSE,34,130,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,305,4145,30,302,15699,2312,13387,46.0330097693988,-103.668958675794
2015-06-01,33011014760000,17576,"CONTINENTAL RESOURCES, INC.",MONTE  12-19NH,SWNW,19,130,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,1140,9882,30,1170,39160,7540,31620,46.0710488941057,-103.73799264915
2015-06-01,33011014990000,19053,"CONTINENTAL RESOURCES, INC.",MONTE  12-19SH,SWNW,19,130,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,1683,5040,30,1727,21366,4114,17252,46.0712370065084,-103.738732689195
2015-06-01,33011013820000,16375,"CONTINENTAL RESOURCES, INC.",MPHU  43-16SH,NESE,16,130,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,1123,4636,30,1108,31948,4212,27736,46.0802808646099,-103.6838888528
2015-06-01,33011005500000,13920,"CONTINENTAL RESOURCES, INC.",SKULL CREEK     1-13,NENE,13,130,105,BOW,MEDICINE POLE HILLS,WEST RED RIVER,714,3541,30,731,30,6,24,46.088087,-103.744991
2015-06-01,33011013770000,16349,"CONTINENTAL RESOURCES, INC.",SUSAG  21-28SH,NENW,28,130,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,1600,3165,30,1644,42068,8100,33968,46.0591862347876,-103.692821465686
2015-06-01,33011001930000,5530,"CONTINENTAL RESOURCES, INC.",SUSAG-WALLMAN  1-17,NWSE,17,130,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,3076,5559,30,3151,24187,4657,19530,46.0797001634865,-103.710595872963
2015-06-01,33011003320000,8232,"CONTINENTAL RESOURCES, INC.",VOIGHT  1-5,SESE,5,130,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,1719,5058,30,1759,24,0,24,46.1075575138569,-103.703904592803
2015-06-01,33011008000000,14257,"CONTINENTAL RESOURCES, INC.",WALLMAN     1-31,SWSW,31,130,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,793,5895,30,786,36100,5316,30784,46.032568,-103.740311
2015-06-01,33011003090000,7656,"CONTINENTAL RESOURCES, INC.",WALLMAN     1-9,NWNW,9,130,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,226,420,30,231,30,6,24,46.102546,-103.696355
2015-06-01,33011001870000,5456,"CONTINENTAL RESOURCES, INC.",WALLMAN-RAUSCH     1-8,NESW,8,130,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,1428,2641,30,1460,30,6,24,46.095659,-103.714208
2015-06-01,33011015090000,22856,"CONTINENTAL RESOURCES, INC.",WMPHU  11-9H,NWNW,9,130,104,BOW,MEDICINE POLE HILLS,WEST RED RIVER,839,1763,30,857,72,14,58,46.1034436593747,-103.697860650205
2015-06-01,33007000880000,3938,"HESS BAKKEN INVESTMENTS II, LLC",MEDORA HEATH-MADISON UNIT     06,NWSE,12,139,102,BIL,MEDORA,HEATH,65,459,30,64,7,4,0,46.86502,-103.491772
2015-06-01,33007013340000,13609,"HESS BAKKEN INVESTMENTS II, LLC",MEDORA HEATH-MADISON UNIT     27,SESW,11,139,102,BIL,MEDORA,HEATH,1014,8491,30,1002,150,84,2,46.863212,-103.515978
2015-06-01,33007013570000,13795,"HESS BAKKEN INVESTMENTS II, LLC",MEDORA HEATH-MADISON UNIT     29,SWNE,12,139,102,BIL,MEDORA,HEATH,286,592,30,273,152,0,0,46.871141,-103.491364
2015-06-01,33007013790000,14633,"HESS BAKKEN INVESTMENTS II, LLC",MEDORA HEATH-MADISON UNIT  30,SENE,14,139,102,BIL,MEDORA,HEATH,0,0,30,0,0,0,0,46.8564741909332,-103.508680965898
2015-06-01,33007013460000,13711,"HESS BAKKEN INVESTMENTS II, LLC",FEDERAL     19-43H,NESE,19,139,101,BIL,MEDORA,MADISON,1256,3723,30,1453,495,105,3,46.837679,-103.466107
2015-06-01,33007013280000,13571,"HESS BAKKEN INVESTMENTS II, LLC",FEDERAL  19-21 HR,NENW,19,139,101,BIL,MEDORA,MADISON,687,2075,29,822,121,6,0,46.8448734524556,-103.475367652359
2015-06-01,33007001020000,4025,"HESS BAKKEN INVESTMENTS II, LLC",MEDORA HEATH-MADISON UNIT     03,SENW,10,139,102,BIL,MEDORA,MADISON,730,13924,30,722,31,17,1,46.869604,-103.537884
2015-06-01,33007010420000,11335,"HESS BAKKEN INVESTMENTS II, LLC",MEDORA HEATH-MADISON UNIT     04X HR,SWNE,11,139,102,BIL,MEDORA,MADISON,754,22413,30,747,183,100,3,46.870067,-103.511816
2015-06-01,33007000690000,3709,"HESS BAKKEN INVESTMENTS II, LLC",MEDORA HEATH-MADISON UNIT     05,SWNW,12,139,102,BIL,MEDORA,MADISON,283,2619,21,283,37,20,1,46.869962,-103.499236
2015-06-01,33007000880000,3938,"HESS BAKKEN INVESTMENTS II, LLC",MEDORA HEATH-MADISON UNIT     06,NWSE,12,139,102,BIL,MEDORA,MADISON,226,1590,30,222,24,14,0,46.86502,-103.491772
2015-06-01,33007000620000,3573,"HESS BAKKEN INVESTMENTS II, LLC",MEDORA HEATH-MADISON UNIT     07,SESE,11,139,102,BIL,MEDORA,MADISON,777,24493,30,769,149,81,3,46.862467,-103.506492
2015-06-01,33007000750000,3797,"HESS BAKKEN INVESTMENTS II, LLC",MEDORA HEATH-MADISON UNIT     13,NESE,14,139,102,BIL,MEDORA,MADISON,787,3683,30,778,304,185,6,46.850926,-103.506541
2015-06-01,33007000940000,3966,"HESS BAKKEN INVESTMENTS II, LLC",MEDORA HEATH-MADISON UNIT     18HR,SWNW,24,139,102,BIL,MEDORA,MADISON,0,0,0,0,0,0,0,46.840537,-103.50086
2015-06-01,33007001150000,4079,"HESS BAKKEN INVESTMENTS II, LLC",MEDORA HEATH-MADISON UNIT     19,SWSE,24,139,102,BIL,MEDORA,MADISON,572,6393,30,566,61,22,1,46.833546,-103.489026
2015-06-01,33007001030000,4027,"HESS BAKKEN INVESTMENTS II, LLC",MEDORA HEATH-MADISON UNIT     20,NWNW,25,139,102,BIL,MEDORA,MADISON,431,5218,30,425,31,12,0,46.829988,-103.501132
2015-06-01,33007013340000,13609,"HESS BAKKEN INVESTMENTS II, LLC",MEDORA HEATH-MADISON UNIT     27,SESW,11,139,102,BIL,MEDORA,MADISON,1014,8491,30,1002,150,84,2,46.863212,-103.515978
2015-06-01,33007013790000,14633,"HESS BAKKEN INVESTMENTS II, LLC",MEDORA HEATH-MADISON UNIT  30,SENE,14,139,102,BIL,MEDORA,MADISON,649,14349,30,642,153,84,3,46.8564741909332,-103.508680965898
2015-06-01,33007014010000,14865,"HESS BAKKEN INVESTMENTS II, LLC",MHMU     31-H,NWNE,14,139,102,BIL,MEDORA,MADISON,0,0,0,0,0,0,0,46.859691,-103.513362
2015-06-01,33053020610000,11550,XTO ENERGY INC.,BULL BUTTE-SHAIDE     3-2,NESE,3,150,103,MCK,MIDDLE CREEK,MADISON,270,643,27,476,274,0,0,47.839246,-103.84239
2015-06-01,33105022860000,21156,"HESS BAKKEN INVESTMENTS II, LLC",GO-MEYER-157-96-  2116H-1,SESW,21,157,96,WIL,MIDWAY,BAKKEN,482,449,29,484,1678,1404,0,48.4025222653198,-103.092595910762
2015-06-01,33105019930000,19674,MUREX PETROLEUM CORPORATION,KAYLEE ANN  32-29H,SWSW,32,157,95,WIL,MIDWAY,BAKKEN,2016,859,30,2098,4761,4327,122,48.3734662655403,-102.991011108702
2015-06-01,33105016010000,16415,MUREX PETROLEUM CORPORATION,LANA KRISTY  29-32H,SESW,32,157,95,WIL,MIDWAY,BAKKEN,725,207,30,529,1369,1182,78,48.3731133366283,-102.984560145095
2015-06-01,33105015520000,16035,MUREX PETROLEUM CORPORATION,LEANN RAE  28-33H,NENE,33,157,95,WIL,MIDWAY,BAKKEN,609,503,30,565,1117,971,54,48.3863270092017,-102.952870637527
2015-06-01,33105016750000,17207,MUREX PETROLEUM CORPORATION,LINDA GAIL  30-31H,SESE,31,157,95,WIL,MIDWAY,BAKKEN,1050,523,30,1047,2696,2199,339,48.3732732823836,-102.996089493512
2015-06-01,33105020440000,19971,MUREX PETROLEUM CORPORATION,PEGGY LEE  31-30H,SWSW,31,157,95,WIL,MIDWAY,BAKKEN,813,431,30,831,1177,977,76,48.3736704938112,-103.013619372439
2015-06-01,33105017750000,18552,MUREX PETROLEUM CORPORATION,TERESA NELL  20-17H,SESE,20,157,95,WIL,MIDWAY,BAKKEN,1262,1207,30,1400,2624,1768,666,48.4021917104403,-102.976227959422
2015-06-01,33105019580000,19540,MUREX PETROLEUM CORPORATION,VANESSA ABIGAIL  33-28H,SWSW,33,157,95,WIL,MIDWAY,BAKKEN,2178,418,30,2185,3176,2702,142,48.373332321111,-102.969784263917
2015-06-01,33105019920000,19672,MUREX PETROLEUM CORPORATION,VIRGINIA LEIGH  33-28H,SESE,33,157,95,WIL,MIDWAY,BAKKEN,1303,661,26,1331,1600,1066,338,48.3738607948429,-102.953487977403
2015-06-01,33105020120000,19803,XTO ENERGY INC.,ALBERTINE  21X-2,LOT 3,2,157,96,WIL,MIDWAY,BAKKEN,903,1194,22,1375,2253,1774,0,48.4588566694233,-103.050913276803
2015-06-01,33105019190000,19346,XTO ENERGY INC.,ALMER  31X-6,LOT 2,6,157,95,WIL,MIDWAY,BAKKEN,865,1432,30,865,2518,1988,0,48.4586807522996,-103.002840107926
2015-06-01,33105020110000,19798,XTO ENERGY INC.,DORIS  21X-5,NENW,5,157,95,WIL,MIDWAY,BAKKEN,1149,1537,30,1122,2051,1506,0,48.4584587564418,-102.983829019129
2015-06-01,33105025560000,22521,XTO ENERGY INC.,GRAVGAARD  13-24-1H,SWSW,24,157,96,WIL,MIDWAY,BAKKEN,1875,2540,30,1577,5031,4571,230,48.4021836175776,-103.033137667204
2015-06-01,33105026600000,23104,XTO ENERGY INC.,HARTSOCH  15-35-1H,SWSE,35,157,96,WIL,MIDWAY,BAKKEN,1661,1698,30,1525,3942,3013,17,48.3734792906849,-103.047347258313
2015-06-01,33105016870000,17423,XTO ENERGY INC.,HARTSOCH STATE   34X-36,SWSE,36,157,96,WIL,MIDWAY,BAKKEN,675,90,28,437,777,513,95,48.373321625983,-103.02531784559
2015-06-01,33105033490000,27181,XTO ENERGY INC.,JACQUELINE  11X-1B,LOT4,1,157,96,WIL,MIDWAY,BAKKEN,3451,3859,30,3352,5578,3320,2064,48.4586661171959,-103.032684815645
2015-06-01,33105016210000,16600,XTO ENERGY INC.,LANGAGER  14X-5,SWSW,5,157,95,WIL,MIDWAY,BAKKEN,107,359,17,0,308,0,38,48.4457540137786,-102.992668634793
2015-06-01,33105026970000,23241,XTO ENERGY INC.,MEYER  24X-22B,SESW,22,157,96,WIL,MIDWAY,BAKKEN,1338,2137,24,1120,2489,2134,187,48.4023310699349,-103.071392881768
2015-06-01,33105017780000,18573,XTO ENERGY INC.,NELSON  34X-19,SWSE,19,157,95,WIL,MIDWAY,BAKKEN,1124,1095,30,1117,1935,1738,23,48.4024056980205,-103.002664560908
2015-06-01,33105024990000,22227,XTO ENERGY INC.,ODEGAARD STATE   21X-16B,NENW,16,157,95,WIL,MIDWAY,BAKKEN,0,0,0,0,0,0,0,48.4297075528742,-102.962662545958
2015-06-01,33105018390000,18967,XTO ENERGY INC.,SUNDHAGEN  31X-3,LOT2,3,157,96,WIL,MIDWAY,BAKKEN,703,1329,27,478,1557,1391,0,48.4588262711418,-103.068231980813
2015-06-01,33105026310000,22978,XTO ENERGY INC.,TONG  34X-9B,SWSE,9,157,96,WIL,MIDWAY,BAKKEN,790,2990,30,914,2778,2534,14,48.4312304975201,-103.090257298822
2015-06-01,33105027380000,23404,XTO ENERGY INC.,UNNI  21X-27B,NENW,27,157,96,WIL,MIDWAY,BAKKEN,341,512,20,442,688,273,262,48.4008920053589,-103.071390848788
2015-06-01,33105020760000,20095,XTO ENERGY INC.,WAGNER  24X-23B,SESW,23,157,96,WIL,MIDWAY,BAKKEN,1090,1007,22,1178,2303,2172,0,48.4022906157355,-103.050374571846
2015-06-01,33105007360000,5726,RANCH OIL COMPANY,HOVE     12-28,SWNW,28,157,95,WIL,MIDWAY,DEVONIAN,0,0,0,0,0,0,0,48.396942,-102.967027
2015-06-01,33105007310000,5648,RANCH OIL COMPANY,NELSON     43-29,NESE,29,157,95,WIL,MIDWAY,SILURIAN,0,0,0,0,0,0,0,48.392452,-102.975358
2015-06-01,33105012380000,11842,CITATION OIL & GAS CORP.,SCHMIDT     30-8,NENE,30,157,95,WIL,MIDWAY,STONEWALL,0,0,0,0,0,0,0,48.398477,-102.996292
2015-06-01,33105018330000,18940,OASIS PETROLEUM NORTH AMERICA LLC,ANDRE  5501 13-4H,NWNE,4,155,101,WIL,MISSOURI RIDGE,BAKKEN,770,2332,30,789,440,140,0,48.2839524594366,-103.67405269955
2015-06-01,33105034910000,28047,OASIS PETROLEUM NORTH AMERICA LLC,ANDRE  5501 14-5 3B,LOT1,5,155,101,WIL,MISSOURI RIDGE,BAKKEN,3382,3837,30,3289,2218,2218,0,48.2841296768416,-103.692468615527
2015-06-01,33105036160000,28901,OASIS PETROLEUM NORTH AMERICA LLC,ANDRE  5601 42-33 2B,SESW,33,156,101,WIL,MISSOURI RIDGE,BAKKEN,7779,6038,30,7356,5332,5332,0,48.2854676204082,-103.680754492033
2015-06-01,33105034470000,27803,OASIS PETROLEUM NORTH AMERICA LLC,ANDRE SHEPHERD  5501 14-7 1T,NENE,7,155,101,WIL,MISSOURI RIDGE,BAKKEN,1973,5390,30,1826,975,975,0,48.2689732443583,-103.713296906979
2015-06-01,33105034460000,27802,OASIS PETROLEUM NORTH AMERICA LLC,ANDRE SHEPHERD  5501 14-7 2T,NENE,7,155,101,WIL,MISSOURI RIDGE,BAKKEN,2290,6087,30,2303,1700,1700,0,48.2689739996065,-103.713502334476
2015-06-01,33105034490000,27817,OASIS PETROLEUM NORTH AMERICA LLC,ANDRE SHEPHERD  5501 21-5 3T,SWNW,5,155,101,WIL,MISSOURI RIDGE,BAKKEN,5153,8560,30,5119,3588,3588,0,48.2798669530583,-103.710985336771
2015-06-01,33105034500000,27818,OASIS PETROLEUM NORTH AMERICA LLC,ANDRE SHEPHERD  5501 21-5 4T,SWNW,5,155,101,WIL,MISSOURI RIDGE,BAKKEN,1250,3225,30,1264,649,649,0,48.2797764966711,-103.710984092909
2015-06-01,33105034510000,27819,OASIS PETROLEUM NORTH AMERICA LLC,ANDRE SHEPHERD  5501 21-5 5T,SWNW,5,155,101,WIL,MISSOURI RIDGE,BAKKEN,2213,5713,30,2203,1229,1229,0,48.279686040284,-103.710982849047
2015-06-01,33105033980000,27613,OASIS PETROLEUM NORTH AMERICA LLC,ANDRE SHEPHERD  5501 31-8 6T,NWSW,8,155,101,WIL,MISSOURI RIDGE,BAKKEN,0,0,0,0,0,0,0,48.2600902735326,-103.710667437491
2015-06-01,33105033990000,27614,OASIS PETROLEUM NORTH AMERICA LLC,ANDRE SHEPHERD  5501 31-8 7T,NWSW,8,155,101,WIL,MISSOURI RIDGE,BAKKEN,2997,8048,30,2969,2232,2209,23,48.2601807319996,-103.710667437491
2015-06-01,33105034000000,27615,OASIS PETROLEUM NORTH AMERICA LLC,ANDRE SHEPHERD  5501 31-8 8T,NWSW,8,155,101,WIL,MISSOURI RIDGE,BAKKEN,3615,8731,30,3594,2202,2202,0,48.2602711904666,-103.710667437491
2015-06-01,33105029510000,24669,OASIS PETROLEUM NORTH AMERICA LLC,BUD L  5501 44-21T,SESE,21,155,101,WIL,MISSOURI RIDGE,BAKKEN,3101,3244,30,3153,1467,0,1167,48.2275451737001,-103.669615682059
2015-06-01,33105019320000,19414,OASIS PETROLEUM NORTH AMERICA LLC,DRUMMOND  5501 44-21H,SESE,21,155,101,WIL,MISSOURI RIDGE,BAKKEN,3219,3280,30,3252,2553,0,2253,48.2275888409325,-103.67351702315
2015-06-01,33105020380000,19952,OASIS PETROLEUM NORTH AMERICA LLC,JENSEN   5501 42-7H,SESW,7,155,101,WIL,MISSOURI RIDGE,BAKKEN,1367,1625,30,1372,2163,1863,0,48.2567687118577,-103.724758331472
2015-06-01,33105023450000,21414,OASIS PETROLEUM NORTH AMERICA LLC,O M ERICKSON  5501 42-19H,SESW,19,155,101,WIL,MISSOURI RIDGE,BAKKEN,1573,1944,30,1589,1983,0,1683,48.2274848100542,-103.725613126649
2015-06-01,33105034260000,27719,OASIS PETROLEUM NORTH AMERICA LLC,SHEPHERD  5501 12-5 2B,LOT3,5,155,101,WIL,MISSOURI RIDGE,BAKKEN,5023,5370,30,4885,3580,3580,0,48.2836396280115,-103.703071907664
2015-06-01,33105034250000,27718,OASIS PETROLEUM NORTH AMERICA LLC,SHEPHERD  5501 12-5 3B ,LOT3,5,155,101,WIL,MISSOURI RIDGE,BAKKEN,3561,3965,30,3489,2582,2582,0,48.2836041163931,-103.702804265086
2015-06-01,33105025490000,22498,OASIS PETROLEUM NORTH AMERICA LLC,SHEPHERD  5501 12-5H,LOT3,5,155,101,WIL,MISSOURI RIDGE,BAKKEN,3782,6095,30,3641,2825,2525,0,48.2839586982908,-103.706643832062
2015-06-01,33105034950000,28051,OASIS PETROLEUM NORTH AMERICA LLC,SHEPHERD ANDRE  5501 14-5 4B,LOT1,5,155,101,WIL,MISSOURI RIDGE,BAKKEN,4715,3305,30,4598,3082,3082,0,48.2841295522453,-103.692739861712
2015-06-01,33105034860000,28028,OASIS PETROLEUM NORTH AMERICA LLC,TWOBINS  5501 13-29 4T,NWNE,29,155,101,WIL,MISSOURI RIDGE,BAKKEN,6505,11394,27,6526,4935,4929,6,48.2259409243487,-103.696762628787
2015-06-01,33105034850000,28027,OASIS PETROLEUM NORTH AMERICA LLC,TWOBINS  5501 13-29 5B,NWNE,29,155,101,WIL,MISSOURI RIDGE,BAKKEN,10180,14445,30,10188,6944,6944,0,48.2259396072856,-103.69662715944
2015-06-01,33105019470000,19482,OASIS PETROLEUM NORTH AMERICA LLC,TWOBINS  5501 42-20H,SESW,20,155,101,WIL,MISSOURI RIDGE,BAKKEN,1420,1041,30,1411,1784,0,1484,48.2278685739557,-103.701892900191
2015-06-01,33105007640000,6306,VANGUARD OPERATING LLC,JENSEN 4     1,NESW,4,155,101,WIL,MISSOURI RIDGE,BIRDBEAR,28,0,18,0,90,0,0,48.274209,-103.683287
2015-06-01,33105011020000,10647,VANGUARD OPERATING LLC,WINTER LESNICK     2,SESE,5,155,101,WIL,MISSOURI RIDGE,BIRDBEAR,1295,607,30,1106,261,21,0,48.27206,-103.693165
2015-06-01,33105012120000,11704,VANGUARD OPERATING LLC,JENSEN 4     3,SESW,4,155,101,WIL,MISSOURI RIDGE,MADISON,0,0,0,0,5,0,0,48.273606,-103.684466
2015-06-01,33105007740000,6642,VANGUARD OPERATING LLC,JENSEN 5     1,NESE,5,155,101,WIL,MISSOURI RIDGE,MADISON,383,988,30,417,429,279,0,48.276009,-103.693631
2015-06-01,33105010920000,10414,VANGUARD OPERATING LLC,WINTER LESNICK     1,SESE,5,155,101,WIL,MISSOURI RIDGE,RED RIVER,0,0,0,0,0,0,0,48.272451,-103.694807
2015-06-01,33105007830000,6757,VANGUARD OPERATING LLC,CLARK     1,SESW,5,155,101,WIL,MISSOURI RIDGE,STONEWALL,0,0,0,0,5,0,0,48.273486,-103.703808
2015-06-01,33105010920000,10414,VANGUARD OPERATING LLC,WINTER LESNICK     1,SESE,5,155,101,WIL,MISSOURI RIDGE,STONEWALL,0,0,0,0,0,0,0,48.272451,-103.694807
2015-06-01,33025010160000,18545,ENERPLUS RESOURCES USA CORPORATION,ETHAN HALL  6B-7-1H,NENW,6,147,93,DUN,MOCCASIN CREEK,BAKKEN,3424,1123,30,3359,2775,2401,0,47.5876939465685,-102.58131784391
2015-06-01,33025010630000,18790,ENERPLUS RESOURCES USA CORPORATION,HENRY BAD GUN  16B-21-1H,NWNW,16,147,93,DUN,MOCCASIN CREEK,BAKKEN,3588,1907,30,3563,3061,2364,0,47.5591779154608,-102.540738861376
2015-06-01,33025010570000,18752,ENERPLUS RESOURCES USA CORPORATION,HENRY BAD GUN  17A-20-1H,NENE,17,147,93,DUN,MOCCASIN CREEK,BAKKEN,3593,1765,30,3638,2875,2123,32,47.5592211780989,-102.550569133225
2015-06-01,33025010580000,18753,ENERPLUS RESOURCES USA CORPORATION,HENRY BAD GUN  8D-5-1H,SESE,8,147,93,DUN,MOCCASIN CREEK,BAKKEN,5455,2062,30,5449,4411,3492,0,47.5594953622273,-102.550570968397
2015-06-01,33025010300000,18627,ENERPLUS RESOURCES USA CORPORATION,HENRY BAD GUN  9C-4-1H,SWSW,9,147,93,DUN,MOCCASIN CREEK,BAKKEN,2770,1002,30,2712,2646,2037,0,47.5594520644326,-102.540738579451
2015-06-01,33025020850000,25142,ENERPLUS RESOURCES USA CORPORATION,HORNED  147-93-18B-19H,NENE,13,147,94,DUN,MOCCASIN CREEK,BAKKEN,2529,2591,30,2211,2230,1616,0,47.5571631841837,-102.591892181809
2015-06-01,33025020860000,25143,ENERPLUS RESOURCES USA CORPORATION,PYGMY  147-93-18B-19H TF,NENE,13,147,94,DUN,MOCCASIN CREEK,BAKKEN,6007,2555,30,5972,4805,3770,49,47.5570586870246,-102.591756960542
2015-06-01,33025025070000,28075,MARATHON OIL COMPANY,ANTHONY USA  23-14H,NESW,14,147,93,DUN,MOCCASIN CREEK,BAKKEN,23921,9618,30,24173,10347,5774,1833,47.5520174327854,-102.491974374069
2015-06-01,33025021910000,25898,MARATHON OIL COMPANY,AZURE USA  31-15H,SWSE,10,147,93,DUN,MOCCASIN CREEK,BAKKEN,7621,2418,30,7453,2551,0,1211,47.5604087260946,-102.511723265306
2015-06-01,33025012980000,20405,MARATHON OIL COMPANY,BOY CHIEF USA  11-15H,NWNW,15,147,93,DUN,MOCCASIN CREEK,BAKKEN,0,0,0,0,0,0,0,47.5581936491998,-102.519220926492
